1514,2844,97,4
1515,1098,43,3
1516,7027,26,2
1517,1823,55,0
1518,3155,48,1
1519,3093,29,2
1520,5658,27,1
1521,3778,18,3
1522,2896,60,0
1523,988,74,3
1524,4116,69,3
1525,6446,74,3
1526,4179,21,3
1527,1682,24,1
1528,5626,3,4
1529,7424,95,1
1530,933,62,2
1531,3598,2,3
1532,1980,66,2
1533,3056,42,1
1534,8984,34,3
1535,791,42,1
1536,5390,20,3
1537,6635,97,1
1538,2255,68,0
1539,3610,45,4
1540,1607,75,4
1541,5179,42,3
1542,6573,47,0
1543,984,5,2
1544,5776,89,0
1545,3676,49,3
1546,3380,37,0
1547,8711,34,2
1548,8782,73,3
1549,1050,70,4
1550,3633,18,0
1551,6342,78,4
1552,959,19,4
1553,6059,78,1
1554,8884,40,2
1555,5655,17,0
1556,4473,60,4
1557,2946,99,4
1558,7725,93,2
1559,526,42,4
1560,3224,81,4
1561,1875,72,4
1562,1763,65,4
1563,8712,53,1
1564,5797,7,1
1565,9208,5,3
1566,7099,24,0
1567,5109,28,2
1568,6644,62,3
1569,116,17,1
1570,2433,20,1
1571,5463,3,1
1572,583,37,3
1573,8586,90,1
1574,3788,15,3
1575,4167,51,1
1576,8465,48,4
1577,1389,8,4
1578,8357,13,0
1579,9759,48,1
1580,6154,3,0
1581,5420,65,3
1582,8920,73,0
1583,2043,31,1
1584,4197,26,3
1585,3496,81,3
1586,778,56,4
1587,213,34,3
1588,3762,9,3
1589,9768,62,0
1590,6731,13,3
1591,3117,69,2
1592,5791,41,4
1593,8783,77,4
1594,2720,1,3
1595,8905,89,0
1596,9127,47,4
1597,6047,4,4
1598,8032,63,2
1599,1,52,3
1600,6368,10,4
1601,1949,28,4
1602,6732,6,4
1603,7833,27,4
1604,917,12,0
1605,3174,62,1
1606,7014,52,2
1607,89,48,0
1608,1709,67,2
1609,3041,46,4
1610,105,97,2
1611,9078,74,3
1612,8619,95,3
1613,1895,15,1
1614,6090,71,1
1615,8508,36,2
1616,6082,14,0
1617,634,78,0
1618,1925,3,4
1619,2056,67,0
1620,6917,86,1
1621,3144,19,0
1622,9631,99,4
1623,552,76,3
1624,8907,54,0
1625,5383,69,0
1626,3911,10,1
1627,9905,33,2
1628,3389,13,3
1629,9299,99,2
1630,8442,51,4
1631,2430,32,4
1632,458,75,2
1633,207,24,1
1634,899,35,1
1635,21,83,1
1636,8601,70,3
1637,894,40,4
1638,514,54,4
1639,7294,44,4
1640,4904,62,3
1641,7867,99,4
1642,4109,68,2
1643,7179,33,0
1644,1560,77,3
1645,1266,56,0
1646,3638,36,2
1647,8941,54,1
1648,3427,19,1
1649,4780,43,1
1650,1927,12,3
1651,2356,11,1
1652,4790,70,3
1653,306,12,3
1654,7979,91,0
1655,3665,41,1
1656,7057,25,4
1657,661,3,1
1658,4644,3,1
1659,8503,84,1
1660,2920,28,4
1661,9274,23,4
1662,8946,48,3
1663,6236,67,4
1664,6078,42,3
1665,352,88,0
1666,9094,40,3
1667,7005,6,1
1668,158,20,2
1669,956,11,2
1670,2071,96,1
1671,8595,27,3
1672,9579,21,1
1673,3453,13,4
1674,6675,86,3
1675,955,35,1
1676,6295,47,4
1677,1712,86,4
1678,4703,28,3
1679,6563,21,0
1680,9465,18,0
1681,5631,31,4
1682,9633,60,0
1683,9989,37,4
1684,1394,21,0
1685,9461,14,4
1686,4732,89,4
1687,3714,91,4
1688,529,60,4
1689,2958,23,2
1690,7904,95,0
1691,3591,29,4
1692,6895,47,1
1693,9131,30,3
1694,525,90,1
1695,6477,84,1
1696,1,38,2
1697,374,83,0
1698,4648,27,2
1699,2365,89,0
1700,1525,87,4
1701,1646,93,2
1702,13,15,3
1703,4599,59,0
1704,2278,3,2
1705,3155,10,3
1706,8321,79,1
1707,3814,80,4
1708,3216,17,4
1709,8219,83,1
1710,2113,11,2
1711,9444,48,1
1712,4356,5,3
1713,5543,69,0
1714,4555,64,2
1715,7062,14,0
1716,3374,50,1
1717,6430,26,4
1718,3466,72,0
1719,3081,69,0
1720,629,7,4
1721,269,16,0
1722,5724,55,0
1723,5897,78,4
1724,3432,56,4
1725,9472,4,1
1726,6276,48,1
1727,5895,17,0
1728,7115,36,2
1729,6656,70,1
1730,575,80,1
1731,7029,93,2
1732,6099,38,2
1733,9499,62,4
1734,3192,48,1
1735,3178,10,3
1736,6052,36,3
1737,2734,29,0
1738,6116,78,1
1739,3568,4,3
1740,9847,44,1
1741,9771,56,1
1742,2203,42,3
1743,1390,13,1
1744,1742,46,2
1745,1925,82,0
1746,619,33,4
1747,1274,21,3
1748,956,80,4
1749,1939,79,0
1750,3953,57,2
1751,968,69,2
1752,9508,70,2
1753,9235,67,2
1754,281,48,3
1755,6262,76,3
1756,1058,33,1
1757,4293,36,1
1758,5178,33,0
1759,6980,31,1
1760,9200,21,0
1761,1229,27,0
1762,9227,91,0
1763,4585,72,2
1764,8467,62,4
1765,2740,96,4
1766,2289,26,3
1767,1239,66,0
1768,5370,12,2
1769,125,22,1
1770,7473,17,1
1771,9400,7,3
1772,5342,68,3
1773,7351,37,0
1774,6638,38,0
1775,6570,96,1
1776,3249,11,1
1777,9110,1,1
1778,7595,25,1
1779,6294,42,4
1780,6527,52,0
1781,5757,24,0
1782,1969,53,1
1783,891,56,2
1784,4470,63,1
1785,7175,81,3
1786,9556,8,2
1787,8320,59,3
1788,9206,45,2
1789,9991,27,3
1790,6812,52,1
1791,7519,18,1
1792,4612,91,2
1793,9710,86,3
1794,1198,16,4
1795,5238,66,2
1796,6089,5,2
1797,6257,82,0
1798,7705,3,2
1799,3719,91,4
1800,302,81,1
1801,986,80,3
1802,4440,70,0
1803,4909,7,3
1804,3072,50,1
1805,3124,14,2
1806,9519,38,4
1807,8125,79,0
1808,3291,47,4
1809,4033,33,4
1810,5105,43,4
1811,703,91,4
1812,8133,29,1
1813,574,57,4
1814,5704,5,4
1815,7848,93,1
1816,5208,96,3
1817,6924,60,1
1818,3828,70,2
1819,3230,2,1
1820,488,70,3
1821,7114,43,2
1822,9539,4,2
1823,3173,56,0
1824,1667,93,4
1825,9829,59,2
1826,4114,89,2
1827,3553,9,3
1828,7761,3,2
1829,1000,90,3
1830,9042,48,4
1831,1388,43,0
1832,5450,91,0
1833,3712,96,4
1834,1367,1,4
1835,8189,57,1
1836,9013,53,2
1837,454,16,2
1838,9816,51,2
1839,2772,75,3
1840,3726,90,1
1841,7232,55,2
1842,4806,1,3
1843,2190,90,3
1844,9108,28,0
1845,2875,53,3
1846,5592,58,4
1847,1440,73,3
1848,8927,60,4
1849,6059,59,4
1850,7010,22,0
1851,7117,8,0
1852,9153,49,3
1853,2989,42,0
1854,9218,27,0
1855,6228,39,2
1856,6471,83,3
1857,2863,25,3
1858,1177,38,3
1859,4760,85,0
1860,11,24,0
1861,5252,24,4
1862,4399,60,1
1863,8234,83,1
1864,9135,50,1
1865,5445,66,2
1866,6570,14,0
1867,9196,53,4
1868,8212,32,4
1869,406,96,1
1870,9206,92,2
1871,4431,48,2
1872,5243,39,1
1873,6542,40,1
1874,6936,42,0
1875,8906,77,2
1876,4146,76,4
1877,140,8,1
1878,4882,79,0
1879,6012,26,4
1880,963,12,2
1881,7151,43,1
1882,8564,51,1
1883,3610,91,0
1884,9884,82,0
1885,6894,63,2
1886,7311,49,1
1887,105,27,0
1888,5539,9,1
1889,9873,39,2
1890,6787,65,1
1891,2137,71,4
1892,4445,90,1
1893,3530,71,3
1894,1286,7,3
1895,7052,72,2
1896,3654,80,2
1897,7102,67,2
1898,2359,10,4
1899,8105,71,4
1900,8636,85,1
1901,6441,53,0
1902,5047,95,3
1903,8227,87,3
1904,5203,57,3
1905,9667,91,1
1906,1798,86,1
1907,9600,27,2
1908,5291,54,0
1909,5495,4,2
1910,9900,88,1
1911,6284,23,4
1912,7285,48,2
1913,1300,83,1
1914,6869,42,1
1915,9435,3,4
1916,3097,91,4
1917,4616,3,4
1918,9,28,0
1919,5752,63,1
1920,9852,81,4
1921,6295,31,0
1922,4815,10,3
1923,1072,49,3
1924,3225,86,3
1925,1316,94,1
1926,5699,21,0
1927,6807,53,0
1928,6674,87,3
1929,3683,76,2
1930,7227,89,3
1931,3273,54,1
1932,7000,57,3
1933,145,20,3
1934,5010,49,0
1935,3040,7,3
1936,9654,29,4
1937,9776,48,4
1938,482,93,2
1939,3179,13,1
1940,1249,3,1
1941,630,2,0
1942,8853,16,1
1943,2852,94,2
1944,987,6,4
1945,7622,45,0
1946,7327,71,4
1947,9738,5,2
1948,8841,56,0
1949,9160,71,3
1950,1100,98,1
1951,6652,32,2
1952,8632,49,0
1953,7421,13,4
1954,5016,30,0
1955,769,25,3
1956,1343,85,2
1957,4358,60,0
1958,9769,59,2
1959,6780,85,2
1960,6602,28,4
1961,2349,58,1
1962,5699,20,3
1963,1241,34,0
1964,1125,5,1
1965,9382,82,4
1966,6764,60,1
1967,5101,43,2
1968,7843,57,2
1969,72,57,3
1970,5472,75,0
1971,5189,54,0
1972,2472,81,4
1973,707,45,3
1974,1804,86,0
1975,6704,37,2
1976,3713,84,3
1977,5051,48,1
1978,2475,54,3
1979,3610,48,3
1980,4255,6,0
1981,7397,34,4
1982,1735,63,4
1983,9777,78,0
1984,8258,48,0
1985,7979,23,0
1986,2428,84,4
1987,7426,13,0
1988,8533,47,1
1989,5249,44,1
1990,5291,32,2
1991,2817,26,1
1992,9424,53,3
1993,3874,14,2
1994,9686,52,1
1995,4211,36,3
1996,661,8,1
1997,3374,40,3
1998,9208,86,0
1999,207,22,3
2000,2665,16,0
2001,2493,91,3
2002,6813,60,3
2003,632,60,1
2004,3083,10,3
2005,3719,25,1
2006,7123,31,3
2007,1679,21,4
2008,236,91,2
2009,7446,81,1
2010,4443,33,1
2011,6770,31,0
2012,9732,90,4
2013,6099,21,0
2014,8555,36,4
2015,2368,65,4
2016,285,4,3
2017,148,68,0
2018,4037,90,2
2019,6549,4,4
2020,7121,9,4
2021,9958,30,1
2022,4895,45,3
2023,5280,4,2
2024,1012,69,4
2025,9715,23,1
2026,2785,16,0
2027,3725,22,4
2028,4576,72,1
2029,5782,48,0
2030,6257,62,3
2031,9793,97,0
2032,2408,60,4
2033,340,80,2
2034,2817,5,0
2035,2496,80,2
2036,5962,7,2
2037,5299,51,0
2038,9917,65,3
2039,7574,9,0
2040,1689,82,1
2041,3267,45,2
2042,4406,47,4
2043,8453,67,2
2044,1442,24,4
2045,8597,92,1
2046,4437,10,1
2047,5435,73,1
2048,8435,77,0
2049,4107,48,2
2050,560,35,4
2051,8785,54,1
2052,5548,87,1
2053,1826,81,4
2054,7629,71,2
2055,8325,16,2
2056,3138,53,4
2057,7693,40,3
2058,8264,20,2
2059,7842,88,4
2060,6721,69,4
2061,7002,45,1
2062,4225,6,4
2063,2978,92,0
2064,7373,69,1
2065,5907,49,1
2066,6097,39,2
2067,5656,2,3
2068,8984,39,2
2069,4259,21,0
2070,8286,40,1
2071,5901,82,1
2072,9325,54,4
2073,4917,12,3
2074,8429,81,3
2075,2530,37,4
2076,1960,38,0
2077,7045,15,3
2078,1048,7,1
2079,5772,78,0
2080,2529,50,2
2081,2964,65,2
2082,7137,67,0
2083,963,44,1
2084,536,31,2
2085,7340,43,1
2086,7179,77,4
2087,7967,48,3
2088,8734,82,0
2089,845,81,3
2090,5777,81,4
2091,3036,61,2
2092,5947,75,1
2093,2494,84,1
2094,2719,10,4
2095,1884,29,0
2096,4349,48,3
2097,5179,98,2
2098,6610,81,0
2099,6430,62,4
2100,7154,13,4
2101,6488,44,1
2102,4737,47,2
2103,6525,64,0
2104,3850,91,1
2105,689,53,2
2106,5175,90,3
2107,8648,92,3
2108,5078,77,1
2109,5448,76,0
2110,1179,44,2
2111,9074,28,3
2112,6406,2,3
2113,8591,57,0
2114,6907,57,1
2115,8800,34,4
2116,1638,87,2
2117,5671,58,3
2118,6928,52,4
2119,1382,29,0
2120,1403,35,1
2121,9011,75,2
2122,3292,48,0
2123,9011,33,1
2124,419,75,0
2125,4517,73,3
2126,3302,78,3
2127,7857,9,4
2128,9700,48,0
2129,7870,67,3
2130,5693,93,1
2131,767,83,4
2132,2044,36,2
2133,1549,96,0
2134,9956,71,3
2135,6140,92,1
2136,3716,44,0
2137,4481,82,1
2138,7898,60,4
2139,6548,63,3
2140,2293,5,3
2141,4837,87,4
2142,7758,86,1
2143,6793,90,0
2144,7638,76,1
2145,7993,40,0
2146,6007,19,4
2147,5542,47,2
2148,9092,65,0
2149,6356,67,3
2150,8433,91,3
2151,7380,18,3
2152,2385,50,1
2153,4268,30,1
2154,671,66,1
2155,163,5,3
2156,8656,93,0
2157,4592,97,3
2158,4795,42,0
2159,4798,84,1
2160,6036,94,2
2161,2355,5,1
2162,5887,50,4
2163,7961,85,0
2164,5827,58,2
2165,8737,79,1
2166,4719,84,2
2167,593,8,3
2168,4839,31,0
2169,7394,12,4
2170,9651,21,3
2171,3493,94,2
2172,6164,62,1
2173,2672,91,0
2174,4200,90,4
2175,16,33,1
2176,3191,26,4
2177,392,90,0
2178,8616,40,2
2179,6272,65,4
2180,571,59,0
2181,3631,15,4
2182,6172,1,1
2183,9312,11,4
2184,7177,55,1
2185,8433,2,1
2186,3897,65,0
2187,8123,95,3
2188,2279,44,4
2189,8980,16,2
2190,7451,22,1
2191,8906,18,3
2192,775,47,1
2193,6869,81,3
2194,2247,30,3
2195,7088,10,2
2196,78,99,3
2197,8080,58,2
2198,7099,62,0
2199,3926,85,1
2200,9047,80,2
2201,7340,6,1
2202,7083,67,4
2203,6230,41,0
2204,9223,43,4
2205,4940,85,4
2206,3271,77,3
2207,3456,18,3
2208,7788,58,4
2209,8599,60,3
2210,7650,88,1
2211,2711,27,3
2212,1668,68,4
2213,147,22,3
2214,6420,24,3
2215,365,40,2
2216,9866,74,2
2217,4531,66,4
2218,5330,40,1
2219,5510,6,0
2220,8754,18,0
2221,8964,81,4
2222,6493,87,1
2223,5439,30,1
2224,9765,21,1
2225,6511,62,2
2226,7504,10,4
2227,1246,13,0
2228,3839,76,1
2229,8551,9,4
2230,2376,68,0
2231,3009,39,2
2232,9154,24,3
2233,1827,34,0
2234,6979,61,0
2235,9805,41,0
2236,9832,5,3
2237,8569,79,1
2238,4285,50,3
2239,6910,4,0
2240,8561,51,2
2241,2196,52,0
2242,3747,39,2
2243,8843,8,4
2244,5978,45,2
2245,5607,88,0
2246,769,28,3
2247,780,27,0
2248,9908,65,0
2249,6303,34,4
2250,3983,81,1
2251,9503,62,0
2252,8714,62,4
2253,521,38,3
2254,9127,26,4
2255,7569,24,4
2256,5784,39,2
2257,4583,21,1
2258,5946,94,1
2259,4941,47,3
2260,6267,48,4
2261,7128,13,3
2262,2461,3,3
2263,685,32,1
2264,2160,35,1
2265,7031,19,1
2266,9759,14,0
2267,5341,48,4
2268,38,86,3
2269,4875,81,4
2270,1256,68,3
2271,7697,45,3
2272,2196,19,3
2273,7165,64,3
2274,301,66,2
2275,7527,79,2
2276,6381,66,0
2277,646,75,1
2278,9951,45,3
2279,8789,87,4
2280,8853,74,2
2281,4330,67,1
2282,9560,69,0
2283,7003,3,1
2284,3537,38,3
2285,4558,77,1
2286,6579,42,3
2287,8474,83,2
2288,9678,40,2
2289,4082,50,3
2290,4183,35,4
2291,8652,24,2
2292,3754,88,4
2293,1724,17,3
2294,1376,40,3
2295,8706,74,2
2296,8894,66,4
2297,1653,44,3
2298,2066,23,2
2299,22,6,3
2300,2460,66,1
2301,5926,21,1
2302,6251,35,2
2303,9496,29,3
2304,7295,7,2
2305,3300,93,0
2306,6279,53,2
2307,8553,37,2
2308,7353,23,1
2309,3727,97,1
2310,6272,8,3
2311,5995,76,2
2312,9476,48,2
2313,514,10,3
2314,448,79,4
2315,6019,24,3
2316,5343,90,1
2317,8033,47,1
2318,2520,53,2
2319,3081,39,1
2320,1428,67,3
2321,3967,66,2
2322,6445,6,3
2323,9114,21,3
2324,2159,73,2
2325,5132,74,4
2326,2547,36,1
2327,2979,3,0
2328,2649,88,0
2329,8505,86,0
2330,3083,78,1
2331,1037,42,4
2332,3489,45,3
2333,7604,44,2
2334,7544,91,4
2335,2634,33,0
2336,3983,60,1
2337,1778,86,1
2338,7902,93,2
2339,5110,83,3
2340,5189,83,4
2341,7378,70,4
2342,1124,83,4
2343,697,77,3
2344,2179,26,3
2345,9596,86,3
2346,5251,21,2
2347,9235,2,1
2348,1929,47,0
2349,1013,30,3
2350,226,27,1
2351,7321,71,3
2352,1828,20,0
2353,7909,50,3
2354,5588,95,1
2355,2023,23,2
2356,4966,13,0
2357,5891,81,1
2358,1080,4,4
2359,5036,14,4
2360,2563,20,4
2361,3292,13,2
2362,3586,3,3
2363,4431,90,3
2364,6841,90,3
2365,6643,82,2
2366,3959,96,4
2367,161,78,3
2368,593,47,2
2369,3390,3,2
2370,5997,1,1
2371,6354,90,3
2372,663,24,4
2373,9324,35,0
2374,541,14,2
2375,5433,67,1
2376,5093,13,0
2377,867,47,2
2378,8623,50,1
2379,5469,78,3
2380,6256,85,1
2381,9398,26,2
2382,1169,3,3
2383,830,51,4
2384,1651,40,1
2385,1136,68,0
2386,2810,36,3
2387,8667,51,3
2388,9518,1,4
2389,1019,33,1
2390,5237,7,0
2391,1283,52,4
2392,659,11,1
2393,2010,27,0
2394,8590,14,0
2395,1733,86,2
2396,2125,80,0
2397,2171,46,1
2398,8266,76,4
2399,3471,10,4
2400,9028,24,2
2401,5624,61,1
2402,8691,18,0
2403,8329,86,2
2404,2097,9,3
2405,5068,17,1
2406,6397,58,2
2407,2757,13,4
2408,3920,50,2
2409,8186,6,3
2410,1900,85,1
2411,2610,51,2
2412,6900,36,0
2413,1449,71,1
2414,8738,25,2
2415,5017,11,2
2416,7999,44,1
2417,6052,14,4
2418,2096,29,0
2419,8895,74,1
2420,6404,50,0
2421,9817,5,0
2422,3331,72,1
2423,7462,69,2
2424,5105,88,4
2425,2978,57,0
2426,2839,26,0
2427,3384,6,2
2428,685,16,1
2429,7531,60,4
2430,4283,12,0
2431,7736,75,0
2432,7710,3,1
2433,1619,63,2
2434,6868,64,3
2435,1431,62,2
2436,9067,6,0
2437,4713,19,0
2438,9557,18,4
2439,9435,80,2
2440,4998,87,3
2441,162,43,4
2442,1974,73,3
2443,3291,3,4
2444,8461,72,2
2445,631,38,0
2446,905,68,3
2447,2014,76,2
2448,9833,44,3
2449,7896,95,2
2450,204,89,4
2451,581,80,2
2452,5675,63,4
2453,9032,42,0
2454,5347,64,4
2455,9911,54,1
2456,2643,78,0
2457,8017,77,2
2458,2297,71,2
2459,874,76,1
2460,5560,37,2
2461,689,4,0
2462,4000,2,0
2463,9614,99,4
2464,671,44,3
2465,7927,67,2
2466,1171,68,1
2467,5591,76,0
2468,9135,83,0
2469,6342,74,0
2470,1449,62,3
2471,2539,1,3
2472,3959,17,2
2473,6285,16,1
2474,5432,9,3
2475,4260,53,4
2476,2361,73,3
2477,6164,59,0
2478,3670,9,1
2479,1753,12,2
2480,8100,41,3
2481,1938,15,0
2482,8562,66,4
2483,5976,75,4
2484,6588,11,2
2485,8616,8,2
2486,6304,55,3
2487,7345,96,2
2488,7875,6,0
2489,9086,53,0
2490,6633,20,0
2491,597,39,3
2492,3062,99,3
2493,2336,72,2
2494,9879,34,3
2495,572,57,0
2496,7521,19,1
2497,6171,71,0
2498,7097,31,1
2499,2090,82,2
2500,6566,40,4
2501,4624,14,3
2502,1633,81,3
2503,1517,37,0
2504,3648,44,0
2505,1537,9,1
2506,3137,58,3
2507,6985,20,2
2508,97,92,0
2509,3750,50,3
2510,8535,20,4
2511,8174,36,1
2512,8103,27,0
2513,5413,72,0
2514,4666,32,2
2515,610,1,0
2516,1727,17,3
2517,1854,9,3
2518,5055,84,3
2519,2324,45,4
2520,9369,96,4
2521,9283,66,0
2522,5774,32,4
2523,6519,45,4
2524,1749,9,2
2525,781,30,4
2526,7548,84,1
2527,6823,38,1
2528,2105,60,1
2529,3867,1,0
2530,7193,5,3
2531,4976,63,2
2532,2113,99,0
2533,5879,36,3
2534,3970,65,2
2535,9259,78,2
2536,7264,73,2
2537,1577,94,1
2538,9203,24,1
2539,2274,4,1
2540,4869,78,2
2541,6744,89,2
2542,2426,68,1
2543,5546,25,2
2544,6852,74,1
2545,2551,99,1
2546,6411,7,1
2547,7,13,3
2548,8087,68,2
2549,2555,43,0
2550,475,57,1
2551,5416,36,0
2552,8676,14,3
2553,7239,82,2
2554,6710,72,1
2555,5000,96,1
2556,4654,27,1
2557,8078,37,0
2558,6063,87,3
2559,2285,71,2
2560,5223,76,3
2561,6971,25,1
2562,3525,67,3
2563,2822,90,0
2564,4943,4,4
2565,6530,79,4
2566,258,96,2
2567,282,93,2
2568,1898,74,3
2569,4135,85,2
2570,6629,16,0
2571,3200,19,1
2572,5110,29,1
2573,7167,51,3
2574,612,18,1
2575,687,58,3
2576,3690,44,2
2577,8804,16,2
2578,2307,65,0
2579,7133,2,1
2580,6509,56,0
2581,9973,79,4
2582,5906,28,0
2583,2591,65,3
2584,7183,5,3
2585,5248,22,0
2586,8766,13,2
2587,5108,65,4
2588,3604,16,0
2589,669,86,2
2590,4364,64,0
2591,7329,32,1
2592,1283,80,3
2593,923,51,1
2594,1125,79,1
2595,1529,58,4
2596,9786,46,2
2597,8438,52,3
2598,3711,63,1
2599,8004,76,3
2600,9752,60,2
2601,6274,65,0
2602,3864,81,1
2603,7833,55,2
2604,6788,57,3
2605,226,92,2
2606,264,71,0
2607,9587,73,2
2608,645,86,3
2609,7544,26,1
2610,5569,12,1
2611,2990,71,4
2612,2504,46,3
2613,9346,47,4
2614,587,79,4
2615,9177,38,0
2616,4079,21,3
2617,3348,14,1
2618,6299,2,3
2619,3831,72,0
2620,9433,70,3
2621,8381,33,3
2622,9172,6,4
2623,9890,90,3
2624,1715,37,4
2625,6450,14,4
2626,5433,37,2
2627,1098,8,0
2628,7096,77,4
2629,2326,13,3
2630,9087,40,4
2631,6416,92,4
2632,6980,58,4
2633,6763,18,1
2634,1674,57,1
2635,7950,83,1
2636,9122,38,1
2637,8915,32,2
2638,6049,86,4
2639,1089,66,2
2640,4578,77,3
2641,9127,87,0
2642,155,25,2
2643,9262,92,1
2644,1958,58,1
2645,6344,75,3
2646,5779,33,4
2647,6144,88,0
2648,5063,66,2
2649,3830,30,4
2650,9046,81,4
2651,8831,34,2
2652,9794,86,2
2653,6659,69,2
2654,441,48,2
2655,6040,40,1
2656,5925,51,4
2657,7358,80,4
2658,4628,13,1
2659,6370,90,4
2660,9528,31,2
2661,948,39,0
2662,8179,63,4
2663,6115,48,0
2664,459,87,0
2665,7568,48,1
2666,4646,61,3
2667,392,12,4
2668,1787,78,1
2669,7374,56,1
2670,1138,18,0
2671,4741,27,4
2672,7418,28,1
2673,6362,82,2
2674,2454,80,1
2675,9658,52,2
2676,3674,16,3
2677,1377,77,2
2678,6701,58,2
2679,2597,93,0
2680,141,9,1
2681,2659,26,3
2682,4596,28,1
2683,9031,77,2
2684,5661,36,2
2685,6142,9,1
2686,5626,47,3
2687,8787,78,3
2688,8472,51,0
2689,423,76,2
2690,6999,57,2
2691,4249,32,0
2692,1750,67,1
2693,4757,57,2
2694,1967,54,1
2695,4088,16,3
2696,4178,62,4
2697,7789,84,0
2698,2946,96,2
2699,9641,56,0
2700,5394,23,3
2701,7880,17,3
2702,5075,80,3
2703,7230,38,3
2704,1531,72,4
2705,2990,83,1
2706,7155,30,1
2707,4493,58,4
2708,9335,98,1
2709,933,78,3
2710,1460,22,1
2711,2723,17,0
2712,285,15,1
2713,264,48,0
2714,6816,32,2
2715,1762,77,0
2716,40,85,0
2717,5827,40,3
2718,8259,97,3
2719,987,57,3
2720,7804,58,0
2721,7789,91,4
2722,5717,99,3
2723,3198,16,3
2724,5374,28,0
2725,4790,98,2
2726,7183,1,2
2727,2524,41,1
2728,9277,48,2
2729,2479,31,3
2730,9885,36,4
2731,5154,33,1
2732,778,33,4
2733,9777,82,4
2734,1492,23,3
2735,660,60,0
2736,1348,87,0
2737,9491,79,0
2738,7851,90,2
2739,7156,30,0
2740,2044,89,3
2741,7368,45,2
2742,3516,80,0
2743,9250,39,4
2744,9168,45,3
2745,4577,78,3
2746,727,81,1
2747,7468,12,3
2748,342,93,4
2749,1447,32,3
2750,6581,56,1
2751,6317,24,3
2752,526,13,3
2753,6748,20,1
2754,405,79,3
2755,7986,56,2
2756,9765,53,3
2757,3740,68,0
2758,1846,54,0
2759,1478,34,2
2760,771,28,3
2761,5525,50,4
2762,8770,2,3
2763,193,94,0
2764,2007,26,1
2765,1185,51,2
2766,2394,47,1
2767,9984,26,4
2768,9302,84,3
2769,4005,92,4
2770,7429,84,1
2771,2261,75,3
2772,3736,74,4
2773,6716,61,0
2774,4875,23,0
2775,8921,37,2
2776,4378,41,0
2777,7815,52,0
2778,3451,83,1
2779,7616,82,0
2780,9836,49,0
2781,2800,27,1
2782,8333,6,0
2783,5410,74,0
2784,1455,66,2
2785,6892,24,0
2786,5808,38,0
2787,6796,28,2
2788,4796,28,1
2789,5093,66,0
2790,1325,61,4
2791,4976,46,1
2792,9405,69,1
2793,1159,75,0
2794,4650,74,2
2795,4987,43,1
2796,4697,59,2
2797,340,2,4
2798,3828,15,2
2799,1968,37,3
2800,703,71,2
2801,5482,20,1
2802,6376,98,2
2803,1800,35,2
2804,5463,34,3
2805,4912,86,3
2806,4648,31,0
2807,855,87,1
2808,2866,19,0
2809,182,68,3
2810,3112,24,2
2811,5670,84,3
2812,4492,39,4
2813,5823,92,2
2814,1517,54,0
2815,5002,39,2
2816,1356,17,4
2817,3629,19,3
2818,3628,48,1
2819,8210,35,1
2820,6132,32,1
2821,9324,47,3
2822,6588,47,1
2823,3311,64,4
2824,6048,46,3
2825,6246,35,1
2826,987,94,0
2827,3321,17,3
2828,4615,42,3
2829,8365,29,2
2830,3741,70,1
2831,3052,17,0
2832,6574,81,4
2833,726,14,3
2834,3760,24,4
2835,5806,57,4
2836,1875,50,4
2837,6993,57,2
2838,4033,61,4
2839,5443,39,1
2840,989,55,1
2841,3744,96,0
2842,8611,36,0
2843,593,37,4
2844,1774,14,4
2845,935,27,2
2846,3808,83,4
2847,331,31,4
2848,7922,73,4
2849,2702,81,3
2850,5889,83,3
2851,5054,44,2
2852,3868,68,2
2853,4200,48,1
2854,201,57,2
2855,2497,75,1
2856,1842,22,4
2857,9101,4,2
2858,4658,81,2
2859,7544,72,2
2860,7718,46,1
2861,770,59,1
2862,3155,34,0
2863,1628,11,1
2864,386,31,1
2865,6031,11,3
2866,6439,56,2
2867,6401,38,1
2868,4008,21,2
2869,2466,94,2
2870,2282,10,3
2871,1856,26,2
2872,7980,91,1
2873,1998,8,2
2874,5476,8,0
2875,9428,60,0
2876,4669,72,3
2877,9342,34,1
2878,4318,16,3
2879,7064,13,0
2880,7446,87,1
2881,1431,76,2
2882,5624,91,1
2883,7461,22,4
2884,1819,96,1
2885,1130,27,2
2886,6563,64,4
2887,2658,2,3
2888,3500,97,1
2889,8566,26,3
2890,2120,92,1
2891,4020,83,0
2892,3259,69,0
2893,1823,97,2
2894,1474,84,0
2895,2242,30,4
2896,3243,8,4
2897,6990,38,1
2898,5160,61,3
2899,3134,81,4
2900,2070,65,1
2901,359,67,3
2902,1141,46,0
2903,1635,90,1
2904,4000,95,3
2905,3361,72,2
2906,6583,43,2
2907,7835,59,4
2908,6,46,3
2909,3267,72,2
2910,6564,35,4
2911,9783,39,1
2912,4928,92,1
2913,2606,51,3
2914,5906,4,3
2915,3273,80,3
2916,7611,77,3
2917,913,84,2
2918,2011,51,2
2919,1442,5,4
2920,5546,55,2
2921,1829,20,1
2922,8767,24,4
2923,6468,36,2
2924,929,34,3
2925,3699,54,2
2926,9655,34,0
2927,1054,83,4
2928,5744,17,2
2929,1900,5,2
